Date,Product_Category,Product,Region,Customer_Type,Units_Sold,Unit_Price,Revenue,Profit
2023-08-10,Home & Garden,Lamp,Central,Wholesale,16,67.81,1084.96,388.72
2023-08-10,Clothing,Jeans,Central,Retail,82,484.64,39740.48,14974.05
2023-08-10,Sports,Tennis Racket,East,Direct,33,245.26,8093.58,1794.63
2023-08-10,Sports,Yoga Mat,North,Direct,35,395.16,16596.72,6053.55
2023-08-10,Home & Garden,Lamp,North,Retail,92,378.66,41804.06,15115.25
2023-08-10,Home & Garden,Bedding Set,Central,Wholesale,90,201.38,18124.2,3523.73
2023-08-10,Home & Garden,Cookware Set,South,Direct,97,297.54,27418.31,7821.54
2023-08-10,Sports,Bike Helmet,North,Direct,30,469.75,16911.0,4416.91
2023-08-11,Home & Garden,Office Chair,North,Direct,2,339.1,813.84,343.49
2023-08-11,Sports,Yoga Mat,East,Direct,83,396.19,32883.77,13339.96
2023-08-11,Home & Garden,Lamp,Central,Retail,91,41.77,3801.07,900.11
2023-08-11,Clothing,T-Shirt,East,Retail,70,277.89,19452.3,2919.85
2023-08-11,Home & Garden,Lamp,East,Retail,22,45.89,1009.58,226.17
2023-08-11,Electronics,Tablet,South,Retail,78,273.15,20240.41,6272.69
2023-08-11,Home & Garden,Lamp,South,Retail,62,14.64,862.3,299.27
2023-08-11,Beauty,Skin Care Kit,North,Retail,61,408.86,29928.55,11951.87
2023-08-11,Home & Garden,Lamp,North,Direct,35,68.02,2856.84,822.87
2023-08-11,Beauty,Face Serum,West,Direct,13,360.75,5158.73,1528.0
2023-08-11,Electronics,Tablet,North,Wholesale,85,388.54,39631.08,11425.03
2023-08-11,Clothing,Sneakers,Central,Wholesale,81,409.44,33164.64,8582.73
2023-08-11,Beauty,Skin Care Kit,Central,Retail,62,353.62,21924.44,5528.58
2023-08-11,Sports,Yoga Mat,South,Retail,34,109.48,3536.2,830.87
2023-08-11,Beauty,Hair Dryer,North,Retail,82,330.86,32556.62,13410.66
2023-08-11,Sports,Running Shoes,West,Direct,56,92.25,5682.6,1813.05
2023-08-11,Electronics,Laptop,South,Retail,25,162.93,3869.59,975.38
2023-08-11,Beauty,Skin Care Kit,North,Wholesale,15,156.81,2822.58,566.01
2023-08-11,Electronics,Tablet,Central,Retail,18,45.0,810.0,127.54
2023-08-12,Clothing,Jeans,South,Wholesale,66,200.35,12561.94,4131.97
2023-08-12,Home & Garden,Lamp,West,Wholesale,84,336.05,31051.02,11829.77
2023-08-12,Beauty,Makeup Palette,West,Retail,6,221.4,1461.24,497.13
2023-08-12,Clothing,Sneakers,West,Direct,53,445.05,25946.42,7592.24
2023-08-12,Home & Garden,Lamp,East,Direct,52,159.91,8315.32,3112.24
2023-08-12,Home & Garden,Bedding Set,Central,Wholesale,38,139.07,5284.66,2340.57
2023-08-12,Clothing,T-Shirt,East,Wholesale,94,147.56,13870.64,3434.87
2023-08-12,Clothing,Jacket,East,Direct,6,492.66,2955.96,654.22
2023-08-12,Clothing,T-Shirt,West,Retail,7,45.51,350.43,69.4
2023-08-12,Electronics,Laptop,South,Wholesale,27,228.24,5854.36,2056.89
2023-08-12,Beauty,Fragrance,Central,Retail,59,376.6,22219.4,5496.73
2023-08-12,Clothing,Jacket,North,Wholesale,16,455.91,8753.47,2216.46
2023-08-12,Home & Garden,Garden Tools,North,Wholesale,25,314.73,9441.9,3607.6
2023-08-12,Beauty,Skin Care Kit,Central,Direct,6,344.24,2065.44,339.4
2023-08-12,Sports,Bike Helmet,West,Direct,51,468.4,26277.24,10282.88
2023-08-12,Sports,Bike Helmet,West,Retail,30,295.9,9764.7,3449.95
2023-08-12,Electronics,Smartphone,East,Retail,52,11.02,573.04,170.86
2023-08-12,Clothing,Jacket,South,Wholesale,40,83.26,3163.88,989.76
2023-08-13,Home & Garden,Lamp,East,Direct,4,54.75,219.0,96.05
2023-08-13,Electronics,Tablet,Central,Wholesale,38,124.74,4740.12,2014.17
2023-08-13,Home & Garden,Garden Tools,West,Direct,36,230.86,9142.06,2938.47
2023-08-13,Sports,Tennis Racket,North,Retail,52,108.04,6741.7,1629.23
2023-08-13,Clothing,Dress,East,Retail,73,440.83,32180.59,9269.98
2023-08-13,Clothing,Sneakers,South,Retail,95,329.11,29702.18,7682.99
2023-08-13,Electronics,Laptop,North,Retail,94,127.62,14395.54,2563.7
2023-08-13,Beauty,Makeup Palette,South,Retail,74,20.42,1435.53,223.01
2023-08-13,Sports,Running Shoes,North,Retail,21,484.38,12206.38,2104.78
2023-08-13,Beauty,Makeup Palette,Central,Wholesale,67,226.1,15148.7,3495.64
2023-08-13,Sports,Tennis Racket,Central,Direct,93,243.74,22667.82,9759.72
2023-08-13,Beauty,Makeup Palette,North,Wholesale,78,243.06,22750.42,6721.32
2023-08-13,Electronics,Headphones,South,Wholesale,5,52.07,247.33,91.74
2023-08-13,Home & Garden,Bedding Set,West,Wholesale,16,61.54,1083.1,179.11
2023-08-13,Sports,Yoga Mat,East,Wholesale,98,298.35,29238.3,9788.62
2023-08-13,Sports,Bike Helmet,South,Wholesale,41,61.2,2383.74,364.89
2023-08-13,Beauty,Skin Care Kit,West,Direct,20,293.6,6459.2,1089.82
2023-08-13,Sports,Bike Helmet,Central,Wholesale,56,340.62,19074.72,3455.82
2023-08-13,Beauty,Fragrance,West,Retail,11,287.53,3479.11,1049.95
2023-08-13,Beauty,Skin Care Kit,North,Direct,7,360.61,3029.12,1278.97
2023-08-13,Beauty,Skin Care Kit,South,Retail,3,406.95,1159.81,513.94
2023-08-13,Beauty,Fragrance,Central,Direct,1,352.86,352.86,127.92
2023-08-13,Electronics,Tablet,North,Direct,98,38.05,4474.68,1296.42
2023-08-13,Electronics,Smartphone,West,Direct,86,212.66,20117.64,5030.4
2023-08-13,Electronics,Smartphone,West,Retail,94,436.93,45178.56,14463.69
2023-08-13,Electronics,Smartphone,South,Wholesale,5,56.39,267.85,113.98
2023-08-14,Sports,Dumbbell Set,North,Wholesale,77,324.7,30002.28,4836.71
2023-08-14,Beauty,Fragrance,North,Wholesale,81,354.63,34470.04,14091.8
2023-08-14,Beauty,Makeup Palette,South,Wholesale,92,39.75,3474.15,540.95
2023-08-14,Beauty,Skin Care Kit,Central,Retail,11,104.29,1147.19,385.01
2023-08-14,Sports,Tennis Racket,West,Wholesale,24,131.62,3474.77,1254.17
2023-08-14,Electronics,Smartwatch,North,Direct,28,476.31,16004.02,5923.48
2023-08-14,Home & Garden,Lamp,South,Wholesale,22,47.42,991.08,254.8
2023-08-14,Electronics,Tablet,West,Wholesale,25,455.7,12531.75,3360.55
2023-08-14,Home & Garden,Garden Tools,West,Wholesale,9,102.78,1017.52,276.22
2023-08-14,Clothing,Dress,North,Direct,53,51.82,3295.75,1147.28
2023-08-14,Electronics,Smartphone,West,Retail,2,71.98,158.36,54.86
2023-08-14,Clothing,T-Shirt,South,Wholesale,42,487.33,19444.47,3124.73
2023-08-14,Sports,Bike Helmet,North,Wholesale,91,469.57,51277.04,21923.04
2023-08-14,Electronics,Laptop,East,Retail,83,261.16,21676.28,3706.19
2023-08-14,Sports,Running Shoes,East,Retail,80,110.05,8804.0,1776.99
2023-08-14,Home & Garden,Cookware Set,East,Direct,19,300.83,5715.77,2538.39
2023-08-15,Sports,Bike Helmet,East,Direct,70,193.92,13574.4,5411.33
2023-08-15,Clothing,Jeans,South,Wholesale,38,41.76,1507.54,240.1
2023-08-15,Home & Garden,Lamp,Central,Direct,11,407.67,4484.37,1411.15
2023-08-15,Sports,Yoga Mat,East,Retail,56,391.96,21949.76,4124.92
2023-08-15,Sports,Tennis Racket,West,Direct,95,417.52,43630.84,15357.02
2023-08-15,Home & Garden,Lamp,North,Wholesale,85,493.08,50294.16,9386.61
2023-08-15,Home & Garden,Cookware Set,Central,Direct,1,54.24,54.24,
2023-08-15,Sports,Yoga Mat,North,Retail,79,248.61,23568.23,9066.33
2023-08-15,Home & Garden,Cookware Set,Central,Wholesale,79,283.31,22381.49,5448.59
2023-08-15,Clothing,Sneakers,East,Retail,61,175.42,10700.62,4189.55
2023-08-16,Electronics,Smartwatch,West,Direct,34,483.86,18096.36,6964.77
2023-08-16,Sports,Dumbbell Set,Central,Direct,20,237.05,4741.0,
2023-08-16,Sports,Running Shoes,East,Direct,25,25.13,628.25,190.83
2023-08-16,Electronics,Smartphone,East,Retail,87,142.59,12405.33,2292.73
2023-08-16,Electronics,Smartwatch,East,Retail,96,43.89,4213.44,972.19
2023-08-16,Clothing,Jacket,West,Retail,79,431.88,37530.37,9338.57
2023-08-16,Home & Garden,Garden Tools,South,Direct,44,265.32,11090.38,4082.38
2023-08-16,Clothing,Sneakers,West,Retail,67,482.06,35527.82,11808.5
2023-08-16,Beauty,Fragrance,East,Wholesale,85,76.55,6506.75,2337.09
2023-08-16,Sports,Running Shoes,North,Retail,59,484.83,34325.96,6384.47
2023-08-16,Electronics,Laptop,East,Wholesale,2,423.85,847.7,351.24
2023-08-16,Beauty,Makeup Palette,North,Direct,49,327.84,19276.99,7658.71
2023-08-16,Beauty,Face Serum,East,Retail,85,450.08,38256.8,14905.79
2023-08-16,Sports,Tennis Racket,West,Retail,82,389.34,35118.47,8076.26
2023-08-16,Beauty,Fragrance,South,Retail,61,45.02,2608.91,
2023-08-16,Sports,Bike Helmet,West,Wholesale,2,192.97,424.53,129.08
2023-08-16,Electronics,Smartwatch,South,Retail,24,19.16,436.85,168.39
2023-08-16,Home & Garden,Office Chair,East,Direct,90,332.88,29959.2,5182.6
2023-08-16,Home & Garden,Office Chair,West,Direct,75,455.85,37607.62,13720.4
2023-08-16,Beauty,Makeup Palette,North,Wholesale,91,22.17,2420.96,493.5
2023-08-17,Beauty,Makeup Palette,South,Direct,25,155.39,3690.51,1626.09
2023-08-17,Home & Garden,Cookware Set,North,Wholesale,19,424.47,9677.92,4186.22
2023-08-17,Sports,Bike Helmet,North,Retail,14,81.53,1369.7,313.32
2023-08-17,Clothing,Sneakers,North,Retail,37,387.48,17204.11,6130.13
2023-08-17,Beauty,Hair Dryer,Central,Wholesale,95,199.14,18918.3,6368.46
2023-08-17,Clothing,Jacket,Central,Direct,32,276.78,8856.96,1650.86
2023-08-17,Home & Garden,Office Chair,West,Retail,84,463.77,42852.35,15504.41
2023-08-17,Beauty,Makeup Palette,East,Direct,67,231.48,15509.16,3853.45
2023-08-17,Clothing,Jeans,East,Wholesale,13,163.01,2119.13,626.69
2023-08-17,Clothing,Sneakers,North,Direct,96,314.01,36173.95,13492.15
2023-08-17,Home & Garden,Garden Tools,North,Retail,51,29.0,1774.8,685.99
2023-08-17,Clothing,Dress,East,Direct,42,471.63,19808.46,5524.27
2023-08-17,Clothing,T-Shirt,Central,Retail,21,463.02,9723.42,1594.19
2023-08-17,Sports,Running Shoes,Central,Retail,33,25.93,855.69,175.49
2023-08-17,Sports,Running Shoes,West,Retail,80,24.2,2129.6,549.25
2023-08-17,Clothing,Dress,West,Direct,45,113.89,5637.56,2174.8
2023-08-17,Home & Garden,Lamp,Central,Wholesale,34,333.75,11347.5,3905.72
2023-08-17,Beauty,Fragrance,North,Direct,83,173.65,17295.54,4185.22
2023-08-17,Electronics,Smartwatch,South,Wholesale,99,241.43,22706.49,3435.07
2023-08-17,Home & Garden,Bedding Set,North,Direct,43,161.7,8343.72,2435.24
2023-08-18,Home & Garden,Lamp,Central,Retail,12,256.26,3075.12,616.84
2023-08-18,Beauty,Skin Care Kit,East,Wholesale,86,43.01,3698.86,663.8
2023-08-18,Clothing,Jeans,South,Direct,70,65.64,4365.06,1281.35
2023-08-18,Beauty,Face Serum,East,Wholesale,17,351.91,5982.47,1954.21
2023-08-18,Clothing,Jeans,West,Direct,46,62.43,3158.96,1356.15
2023-08-18,Electronics,Smartwatch,Central,Wholesale,39,405.43,15811.77,3788.72
2023-08-18,Electronics,Laptop,West,Direct,84,426.95,39450.18,16361.78
2023-08-18,Sports,Bike Helmet,East,Direct,86,124.33,10692.38,2272.28
2023-08-18,Clothing,T-Shirt,East,Retail,51,352.04,17954.04,4070.18
2023-08-18,Clothing,Jeans,West,Direct,3,148.21,489.09,204.71
2023-08-18,Beauty,Face Serum,Central,Direct,20,184.53,3690.6,1530.99
2023-08-18,Beauty,Face Serum,South,Direct,71,362.66,24461.42,6594.0
2023-08-18,Beauty,Face Serum,West,Wholesale,97,202.79,21637.69,4618.4
2023-08-18,Sports,Running Shoes,West,Wholesale,16,287.62,5062.11,1571.32
2023-08-18,Beauty,Skin Care Kit,South,Retail,49,207.55,9661.45,3430.32
2023-08-18,Clothing,Jacket,East,Direct,98,31.18,3055.64,952.81
2023-08-18,Clothing,Dress,South,Retail,48,262.19,11955.86,5180.54
2023-08-18,Beauty,Fragrance,West,Direct,66,381.17,27672.94,4194.56
2023-08-18,Beauty,Makeup Palette,Central,Retail,63,295.9,18641.7,5334.23
2023-08-18,Sports,Dumbbell Set,West,Retail,86,287.21,27170.07,11235.22
2023-08-19,Home & Garden,Cookware Set,North,Direct,3,426.3,1534.68,521.01
2023-08-19,Sports,Running Shoes,West,Retail,99,272.37,29661.09,12700.12
2023-08-19,Clothing,Jacket,South,Direct,70,155.04,10310.16,1757.16
2023-08-19,Sports,Running Shoes,West,Direct,74,307.53,25032.94,5635.29
2023-08-19,Home & Garden,Cookware Set,East,Direct,27,362.7,9792.9,1878.99
2023-08-19,Clothing,Dress,North,Retail,61,103.91,7606.21,2988.29
2023-08-19,Beauty,Skin Care Kit,North,Direct,8,326.6,3135.36,643.19
2023-08-19,Electronics,Headphones,East,Wholesale,61,410.67,25050.87,10494.19
2023-08-19,Sports,Bike Helmet,East,Retail,96,217.48,20878.08,4187.3
2023-08-19,Electronics,Smartwatch,North,Wholesale,50,104.59,6275.4,2222.16
2023-08-19,Electronics,Headphones,East,Retail,85,430.27,36572.95,8370.96
2023-08-19,Beauty,Makeup Palette,East,Wholesale,7,204.19,1429.33,471.28
2023-08-19,Sports,Yoga Mat,East,Retail,26,134.79,3504.54,1015.18
2023-08-19,Sports,Bike Helmet,West,Direct,98,188.08,20275.02,6129.65
2023-08-19,Home & Garden,Bedding Set,Central,Retail,38,379.36,14415.68,3662.96
2023-08-19,Home & Garden,Garden Tools,West,Direct,36,192.84,7636.46,1944.95
2023-08-19,Sports,Tennis Racket,North,Wholesale,23,147.12,4060.51,791.36
2023-08-19,Sports,Dumbbell Set,North,Retail,97,74.57,8679.95,2758.05
2023-08-19,Home & Garden,Bedding Set,West,Retail,94,344.19,35589.25,8684.99
2023-08-19,Sports,Tennis Racket,Central,Wholesale,13,324.68,4220.84,1534.14
2023-08-19,Sports,Yoga Mat,East,Retail,98,360.81,35359.38,8783.94
2023-08-19,Clothing,Jeans,East,Wholesale,54,33.47,1807.38,674.39
2023-08-19,Sports,Yoga Mat,South,Wholesale,90,182.21,15578.95,6110.18
2023-08-19,Sports,Yoga Mat,West,Retail,58,482.41,30777.76,10104.13
2023-08-19,Beauty,Makeup Palette,West,Retail,61,237.69,15949.0,2748.42
2023-08-20,Clothing,T-Shirt,Central,Retail,95,131.34,12477.3,3098.79
2023-08-20,Electronics,Laptop,North,Retail,35,378.38,15891.96,2418.25
2023-08-20,Sports,Dumbbell Set,West,Retail,52,156.0,8923.2,1361.06
2023-08-20,Home & Garden,Bedding Set,Central,Wholesale,23,475.87,10945.01,4025.33
2023-08-20,Home & Garden,Bedding Set,Central,Direct,48,321.63,15438.24,2984.27
2023-08-20,Home & Garden,Garden Tools,East,Wholesale,96,93.94,9018.24,3788.27
2023-08-20,Beauty,Fragrance,Central,Retail,95,112.66,10702.7,1822.81
2023-08-20,Home & Garden,Garden Tools,North,Direct,40,295.61,14189.28,2548.27
2023-08-20,Electronics,Tablet,South,Direct,11,128.72,1345.12,602.23
2023-08-20,Beauty,Fragrance,West,Wholesale,60,225.17,14861.22,3858.24
2023-08-20,Home & Garden,Cookware Set,East,Direct,97,143.21,13891.37,4491.07
2023-08-20,Electronics,Smartwatch,Central,Retail,15,28.15,422.25,102.78
2023-08-20,Home & Garden,Garden Tools,East,Wholesale,24,326.64,7839.36,2495.25
2023-08-20,Electronics,Laptop,North,Direct,8,93.61,898.66,200.94
2023-08-20,Beauty,Skin Care Kit,South,Direct,92,170.18,14873.73,4035.77
2023-08-21,Electronics,Smartwatch,West,Retail,80,344.74,30337.12,9079.91
2023-08-21,Clothing,Jeans,Central,Wholesale,57,66.96,3816.72,807.7
2023-08-21,Electronics,Laptop,Central,Retail,6,72.82,436.92,113.57
2023-08-21,Sports,Bike Helmet,East,Direct,75,206.46,15484.5,6601.9
2023-08-21,Home & Garden,Lamp,West,Wholesale,35,352.35,13565.48,
2023-08-21,Clothing,Sneakers,East,Wholesale,9,187.84,1690.56,714.72
2023-08-21,Sports,Yoga Mat,East,Wholesale,24,119.48,2867.52,1174.74
2023-08-21,Clothing,Jacket,Central,Retail,47,106.33,4997.51,2186.56
2023-08-21,Sports,Dumbbell Set,West,Wholesale,86,10.03,948.84,347.43
2023-08-21,Clothing,Jeans,West,Retail,6,349.33,2305.58,760.84
2023-08-21,Beauty,Makeup Palette,South,Wholesale,52,340.6,16825.64,5073.85
2023-08-21,Beauty,Skin Care Kit,East,Direct,32,257.88,8252.16,2573.74
2023-08-21,Clothing,Jeans,Central,Wholesale,64,111.71,7149.44,1198.58
2023-08-21,Home & Garden,Lamp,Central,Wholesale,76,135.72,10314.72,2387.58
2023-08-21,Electronics,Smartphone,East,Direct,76,381.65,29005.4,10785.12
2023-08-21,Electronics,Tablet,South,Retail,21,359.21,7166.24,1972.44
2023-08-21,Electronics,Laptop,East,Direct,93,447.04,41574.72,16695.12
2023-08-21,Clothing,Dress,Central,Retail,84,102.23,8587.32,1822.79
2023-08-21,Electronics,Tablet,South,Retail,44,310.19,12965.94,3597.15
2023-08-21,Beauty,Face Serum,Central,Retail,69,375.9,25937.1,10434.31
2023-08-22,Sports,Dumbbell Set,Central,Wholesale,67,391.62,26238.54,10799.9
2023-08-22,Electronics,Tablet,East,Direct,37,412.17,15250.29,6259.15
2023-08-22,Electronics,Tablet,East,Direct,55,83.74,4605.7,1873.01
2023-08-22,Beauty,Fragrance,West,Retail,59,235.2,15264.48,4111.72
2023-08-22,Electronics,Smartphone,Central,Retail,44,164.51,7238.44,1697.68
2023-08-22,Beauty,Makeup Palette,North,Wholesale,21,472.45,11905.74,2218.89
2023-08-22,Sports,Bike Helmet,West,Wholesale,60,225.1,14856.6,6249.22
2023-08-22,Home & Garden,Bedding Set,East,Retail,99,167.5,16582.5,3672.64
2023-08-22,Sports,Bike Helmet,South,Wholesale,99,434.8,40892.94,15784.25
2023-08-22,Beauty,Skin Care Kit,East,Retail,16,274.22,4387.52,973.17
2023-08-22,Beauty,Hair Dryer,Central,Retail,61,90.86,5542.46,1692.66
2023-08-22,Home & Garden,Cookware Set,Central,Wholesale,41,350.61,14375.01,2422.32
2023-08-22,Electronics,Laptop,Central,Wholesale,79,219.4,17332.6,6707.77
2023-08-22,Electronics,Tablet,East,Direct,90,260.1,23409.0,6271.28
2023-08-22,Sports,Running Shoes,South,Retail,57,116.28,6296.56,2601.32
2023-08-22,Sports,Yoga Mat,North,Direct,43,177.71,9169.84,3395.34
2023-08-22,Home & Garden,Office Chair,South,Retail,77,118.88,8696.07,1549.1
2023-08-22,Beauty,Face Serum,South,Retail,41,62.65,2440.22,1027.93
2023-08-23,Electronics,Tablet,East,Direct,18,447.39,8053.02,1506.25
2023-08-23,Electronics,Laptop,East,Wholesale,55,46.16,2538.8,434.45
2023-08-23,Sports,Running Shoes,North,Direct,64,360.88,27715.58,8385.19
2023-08-23,Sports,Dumbbell Set,South,Wholesale,62,170.04,10015.36,3050.07
2023-08-23,Beauty,Skin Care Kit,Central,Direct,41,137.74,5647.34,1377.77
2023-08-23,Sports,Tennis Racket,East,Wholesale,79,268.93,21245.47,5202.15
2023-08-23,Electronics,Tablet,West,Retail,40,98.81,4347.64,1481.63
2023-08-23,Electronics,Headphones,West,Direct,15,248.16,4094.64,1087.39
2023-08-23,Home & Garden,Office Chair,East,Direct,72,474.8,34185.6,15260.9
2023-08-23,Electronics,Laptop,West,Retail,25,324.04,8911.1,2560.64
2023-08-23,Clothing,T-Shirt,West,Wholesale,72,493.43,39079.66,15185.13
2023-08-23,Sports,Yoga Mat,South,Wholesale,97,64.36,5930.77,2507.45
2023-08-23,Clothing,Jacket,North,Direct,18,53.95,1165.32,182.85
2023-08-23,Home & Garden,Office Chair,West,Wholesale,78,386.57,33167.71,9070.25
2023-08-23,Electronics,Headphones,North,Wholesale,45,382.01,20628.54,8157.4
2023-08-23,Beauty,Makeup Palette,Central,Retail,9,105.14,946.26,191.54
2023-08-24,Beauty,Hair Dryer,North,Retail,48,355.22,20460.67,7133.45
2023-08-24,Home & Garden,Bedding Set,Central,Direct,58,97.02,5627.16,2313.57
2023-08-24,Sports,Dumbbell Set,West,Retail,69,45.11,3423.85,1015.15
2023-08-24,Beauty,Skin Care Kit,North,Direct,20,325.03,7800.72,1562.05
2023-08-24,Home & Garden,Office Chair,South,Retail,16,80.92,1229.98,243.0
2023-08-24,Home & Garden,Cookware Set,Central,Wholesale,66,88.48,5839.68,1056.33
2023-08-24,Sports,Tennis Racket,South,Wholesale,94,419.98,37504.21,10280.38
2023-08-24,Electronics,Tablet,South,Retail,66,229.21,14371.47,5827.02
2023-08-24,Electronics,Tablet,North,Direct,80,383.77,36841.92,8386.94
2023-08-24,Electronics,Headphones,North,Retail,7,40.58,340.87,73.52
2023-08-24,Clothing,Dress,East,Retail,42,189.45,7956.9,2241.02
2023-08-24,Clothing,Sneakers,Central,Wholesale,85,153.28,13028.8,3076.12
2023-08-24,Sports,Running Shoes,East,Retail,56,153.42,8591.52,1568.35
2023-08-24,Beauty,Makeup Palette,Central,Wholesale,24,37.6,902.4,363.95
2023-08-24,Beauty,Makeup Palette,Central,Wholesale,24,37.6,902.4,363.95
2023-08-25,Sports,Dumbbell Set,Central,Direct,6,438.07,2628.42,542.63
2023-08-25,Clothing,Sneakers,East,Wholesale,51,60.42,3081.42,1195.42
2023-08-25,Beauty,Skin Care Kit,West,Retail,35,420.34,16183.09,5456.18
2023-08-25,Beauty,Makeup Palette,Central,Direct,27,61.2,1652.4,706.56
2023-08-25,Clothing,T-Shirt,South,Wholesale,29,484.65,13352.11,3510.57
2023-08-25,Sports,Tennis Racket,Central,Retail,29,390.13,11313.77,1943.67
2023-08-25,Home & Garden,Lamp,South,Wholesale,36,366.17,12523.01,2324.4
2023-08-25,Sports,Yoga Mat,Central,Wholesale,88,198.45,17463.6,3300.07
2023-08-25,Sports,Dumbbell Set,East,Direct,20,192.82,3856.4,1552.73
2023-08-25,Home & Garden,Cookware Set,South,Wholesale,16,261.17,3969.78,1225.37
2023-08-25,Clothing,Jeans,East,Direct,42,336.79,14145.18,3775.89
2023-08-25,Clothing,Dress,South,Direct,23,76.09,1662.57,480.09
2023-08-25,Clothing,Dress,South,Wholesale,92,24.15,2110.71,511.29
2023-08-25,Beauty,Skin Care Kit,South,Direct,69,425.43,27886.94,10843.66
2023-08-26,Sports,Dumbbell Set,Central,Retail,54,140.64,7594.56,2724.83
2023-08-26,Home & Garden,Bedding Set,West,Wholesale,42,224.91,10390.84,3144.27
2023-08-26,Home & Garden,Cookware Set,Central,Wholesale,53,68.94,3653.82,855.44
2023-08-26,Home & Garden,Office Chair,West,Direct,44,121.71,5890.76,1494.58
2023-08-26,Electronics,Headphones,South,Direct,96,466.07,42505.58,17349.61
2023-08-26,Home & Garden,Office Chair,South,Direct,8,312.46,2374.7,607.91
2023-08-26,Home & Garden,Office Chair,West,Direct,27,373.89,11104.53,2527.25
2023-08-26,Home & Garden,Cookware Set,Central,Wholesale,26,242.56,6306.56,1931.66
2023-08-26,Sports,Bike Helmet,Central,Wholesale,4,275.63,1102.52,172.7
2023-08-26,Home & Garden,Office Chair,North,Direct,53,135.05,8589.18,1804.95
